prep_path	class_name	class_index
5c775f90-83d4-4c1e-88c2-4e1ed1daa96f.muat.tsv	CNS-Medullo	3
5cbd429f-ffab-41ad-8016-422f1c922e99.muat.tsv	CNS-Medullo	3
5f00a760-fbc0-41f0-b92b-b3c553eac0e5.muat.tsv	CNS-Medullo	3
5f096d7b-a1ea-4cc2-af73-10108089ae84.muat.tsv	CNS-Medullo	3
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57.muat.tsv	CNS-Medullo	3
637208b2-d8b6-45a3-a389-6f34db18fea4.muat.tsv	CNS-Medullo	3
6551ec26-4166-4d4f-bee2-444ea2466978.muat.tsv	CNS-Medullo	3
68956108-2606-4696-b038-462b6c432398.muat.tsv	CNS-Medullo	3
6c642c0b-4dd0-406c-ac68-ea376802d61b.muat.tsv	CNS-Medullo	3
6d3d5531-16b4-46ec-bd7e-394946855d62.muat.tsv	CNS-Medullo	3
706a1085-5994-4d04-b56b-d301c9ed5afa.muat.tsv	CNS-Medullo	3
70990332-7702-45e2-84cb-8bbff773f160.muat.tsv	CNS-Medullo	3
72b62805-76f9-476a-b876-a781e69a2c90.muat.tsv	CNS-Medullo	3
75e1bdbc-474e-4367-9b4a-963b31f3b297.muat.tsv	CNS-Medullo	3
7bd4d5e2-69ee-4264-93e4-2ba01418c460.muat.tsv	CNS-Medullo	3
7dddd413-d2c6-4f75-bbf6-3b202877546e.muat.tsv	CNS-Medullo	3
7f22b0f7-4040-4c84-939e-894c3050ef5d.muat.tsv	CNS-Medullo	3
8404ef5b-7a64-47fe-98f9-3f63619d2d99.muat.tsv	CNS-Medullo	3
86ae34f9-e16a-4593-8e55-b1296782bc1f.muat.tsv	CNS-Medullo	3
880e6970-0131-4966-b13e-8614d33f0df7.muat.tsv	CNS-Medullo	3
889fb525-5055-4408-a12e-17f1225c9d29.muat.tsv	CNS-Medullo	3
8a8dd718-c46e-462a-9793-83d88f5caa7f.muat.tsv	CNS-Medullo	3
8bda75a6-86b9-458e-948b-05049b4c52ce.muat.tsv	CNS-Medullo	3
8efb116f-4ecf-4191-8ebf-90a94c1880cf.muat.tsv	CNS-Medullo	3
906f6f1e-569d-4ce2-9273-1f305782f77f.muat.tsv	CNS-Medullo	3
909f3c5d-89fc-419b-a654-75ac1dbb149f.muat.tsv	CNS-Medullo	3
90ab64be-2229-4a8e-b864-4260b6cb39e9.muat.tsv	CNS-Medullo	3
93be2990-bceb-45fd-aca5-3358d96e9d5a.muat.tsv	CNS-Medullo	3
96e62134-b8cc-4931-9c99-1193448c7c93.muat.tsv	CNS-Medullo	3
97f451e5-a1cc-4f29-8318-0e6ae74efe2f.muat.tsv	CNS-Medullo	3
9be1246b-3dc1-4928-8b89-2d5ed0c866e8.muat.tsv	CNS-Medullo	3
9beb4126-0112-4c06-80a3-e5dd1c2b88d5.muat.tsv	CNS-Medullo	3
a2a4021e-1273-4c18-907c-d20454ab898c.muat.tsv	CNS-Medullo	3
a65bcd07-c47d-4bda-a2bf-21f68cef2f3b.muat.tsv	CNS-Medullo	3
aa018d90-5250-4313-9f7c-a3f196765e07.muat.tsv	CNS-Medullo	3
aa4bf69c-a1a6-48dc-96fc-3fe7d2680517.muat.tsv	CNS-Medullo	3
ac1bd179-8285-468c-ab9f-7f91151ca0f2.muat.tsv	CNS-Medullo	3
aca4d810-9540-4ce3-8ceb-72d396c9b704.muat.tsv	CNS-Medullo	3
ae464652-2f8c-4d94-8b08-cd8f1d29256e.muat.tsv	CNS-Medullo	3
aed4363b-19b8-4cb5-aa34-a442410d0796.muat.tsv	CNS-Medullo	3
b061cb06-e927-4f24-82bb-9e651f7ae0e3.muat.tsv	CNS-Medullo	3
b0d1fde4-928f-4f4c-bff6-33b885582bb5.muat.tsv	CNS-Medullo	3
b16780b0-75ba-4304-87e0-33f1e321b622.muat.tsv	CNS-Medullo	3
b64173fc-abac-4695-902b-f0acf9444e9f.muat.tsv	CNS-Medullo	3
b68f18e1-0117-420c-9405-e8d3a1e8caff.muat.tsv	CNS-Medullo	3
ba5667da-7688-4931-bdb7-d65f391caf60.muat.tsv	CNS-Medullo	3
bd1ce02b-bfaf-4cde-aaac-06097a12e248.muat.tsv	CNS-Medullo	3
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06.muat.tsv	CNS-Medullo	3
bf24366f-fd91-4d84-8b3d-eed80064250d.muat.tsv	CNS-Medullo	3
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b.muat.tsv	CNS-Medullo	3
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf.muat.tsv	CNS-Medullo	3
c59188a8-c6bb-433c-97fe-69f79a126d03.muat.tsv	CNS-Medullo	3
c6224ab0-74f5-4f0a-9fe0-c083f806c853.muat.tsv	CNS-Medullo	3
c955387a-16e5-447c-8e69-e4c04a9861d5.muat.tsv	CNS-Medullo	3
cb89cea8-f78e-4024-97c2-8f24debee1bc.muat.tsv	CNS-Medullo	3
cc39b534-5ba1-4ea0-956b-676f6732beec.muat.tsv	CNS-Medullo	3
cc69fe94-0ecf-45ad-a03f-8fb7198e8657.muat.tsv	CNS-Medullo	3
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e.muat.tsv	CNS-Medullo	3
cd2a045b-fbde-49c6-8be6-c0e3ecee246f.muat.tsv	CNS-Medullo	3
cdc672cc-35df-4f10-88f1-d3e40dabf601.muat.tsv	CNS-Medullo	3
ce6154e9-3f3a-442f-a608-35e1bab66927.muat.tsv	CNS-Medullo	3
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee.muat.tsv	CNS-Medullo	3
d17c2123-d262-43f4-9d06-3547f991cde7.muat.tsv	CNS-Medullo	3
d5f92ce6-796f-480d-bf98-e1080a279207.muat.tsv	CNS-Medullo	3
d609ce92-9edd-4286-bd5f-b93304cae9a2.muat.tsv	CNS-Medullo	3
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf.muat.tsv	CNS-Medullo	3
d8e2af63-afe0-4f15-88b4-78118cf68160.muat.tsv	CNS-Medullo	3
d9338d73-1d5e-4808-91f2-b5a09f7342de.muat.tsv	CNS-Medullo	3
e23462f2-cb86-4a3e-8521-221f4bec247c.muat.tsv	CNS-Medullo	3
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9.muat.tsv	CNS-Medullo	3
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c.muat.tsv	CNS-Medullo	3
ea121956-77f5-4da3-ab15-0b825469eafe.muat.tsv	CNS-Medullo	3
ed46bb2e-97e3-4914-a086-de80e00d6ee8.muat.tsv	CNS-Medullo	3
edc070db-b768-478f-ae75-4c4012bdc3fe.muat.tsv	CNS-Medullo	3
f15989a1-e820-4879-a535-438277acad49.muat.tsv	CNS-Medullo	3
f2d18ad2-2f18-4c1d-8b35-46f999a82f30.muat.tsv	CNS-Medullo	3
f663ff15-c8d3-4bff-8bf9-bf8e983579e0.muat.tsv	CNS-Medullo	3
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9.muat.tsv	CNS-Medullo	3
fccb865d-83ed-4bfe-ad84-0689813ae977.muat.tsv	CNS-Medullo	3
003819bc-c415-4e76-887c-931d60ed39e7.muat.tsv	CNS-PiloAstro	4
02078f77-2b35-4fa3-ab02-2c017181295e.muat.tsv	CNS-PiloAstro	4
0292a46f-a282-4b7f-a7d6-ac55cc7324fb.muat.tsv	CNS-PiloAstro	4
06018aae-1107-4899-bd24-14e6b1f94709.muat.tsv	CNS-PiloAstro	4
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d.muat.tsv	CNS-PiloAstro	4
11ae45fb-05f6-425a-9295-d50d13407006.muat.tsv	CNS-PiloAstro	4
129d2c6c-6688-4b29-bfa7-8df3fe77b25a.muat.tsv	CNS-PiloAstro	4
1358ff92-4db9-4e42-b63a-984a7bea425a.muat.tsv	CNS-PiloAstro	4
1a134c18-ced3-4bae-9f15-5f0f09526639.muat.tsv	CNS-PiloAstro	4
25e68b09-7d62-4449-a14a-8d09edd96db6.muat.tsv	CNS-PiloAstro	4
2a5a5840-a834-47a1-b1f4-dc8fed620f5c.muat.tsv	CNS-PiloAstro	4
36160be6-368f-4cdb-b1ee-9ed5b64462fa.muat.tsv	CNS-PiloAstro	4
363d3a59-dce3-408d-a736-5c29ba9f9b6d.muat.tsv	CNS-PiloAstro	4
3935af50-d992-4430-9909-e688347aead9.muat.tsv	CNS-PiloAstro	4
3b4ff158-c6d8-4a26-9568-0634ddb4a609.muat.tsv	CNS-PiloAstro	4
3baecfba-6977-4374-8bc9-22240abad9b5.muat.tsv	CNS-PiloAstro	4
43bf37e0-3dbc-4360-818c-fc1356d77495.muat.tsv	CNS-PiloAstro	4
46e503ae-461d-443a-869b-f261c5570de1.muat.tsv	CNS-PiloAstro	4
49900a43-d42e-4052-a8cb-1563b82ad0a0.muat.tsv	CNS-PiloAstro	4
49b26ab5-2ca9-49b1-ae83-573fa41af2cd.muat.tsv	CNS-PiloAstro	4
52f2d49e-f24d-41d2-9f73-33bd1cc51bba.muat.tsv	CNS-PiloAstro	4
534d941c-ec2d-47eb-b2dc-d3f856d0b151.muat.tsv	CNS-PiloAstro	4
53ac794d-1067-43e0-8dc0-43b131f43ec5.muat.tsv	CNS-PiloAstro	4
5714b52d-7048-41b5-8141-bf42d960abe4.muat.tsv	CNS-PiloAstro	4
57947014-053e-4c34-b6a7-9e6f36f48010.muat.tsv	CNS-PiloAstro	4
5fe83740-0688-46fe-97b4-4c7c8cfa206e.muat.tsv	CNS-PiloAstro	4
6239e340-d50c-45b1-a7ca-e1135671ae0f.muat.tsv	CNS-PiloAstro	4
62ac7c91-da99-4144-b927-e90528dcd8d4.muat.tsv	CNS-PiloAstro	4
64e5ee38-e5c6-4911-ad87-c50dd8e52f1b.muat.tsv	CNS-PiloAstro	4
69d6142c-3a16-46c9-8bed-1f4edc267c4d.muat.tsv	CNS-PiloAstro	4
6aba73ff-81e0-4f8d-ad12-e3136196e814.muat.tsv	CNS-PiloAstro	4
6e516c4b-fee7-4336-8470-494588e645b3.muat.tsv	CNS-PiloAstro	4
6f4d836f-e86f-4b12-9549-7117f59e3d4a.muat.tsv	CNS-PiloAstro	4
718c5a31-6b19-4f68-9fb9-79b0c00d64a5.muat.tsv	CNS-PiloAstro	4
759d30b2-ddb8-49e2-a604-57ff9222d3a0.muat.tsv	CNS-PiloAstro	4
7ac3e543-3bc2-4a59-84fc-b5aa0def592c.muat.tsv	CNS-PiloAstro	4
7f9382a5-f6da-4fe8-93ad-6adc91f508fa.muat.tsv	CNS-PiloAstro	4
86cbb7ad-b22b-414f-a122-77d38c77207d.muat.tsv	CNS-PiloAstro	4
8ce95cae-6adb-4bac-b072-94e2d9b70017.muat.tsv	CNS-PiloAstro	4
8fa7549d-d0a6-4216-9763-74b0f21c0fd7.muat.tsv	CNS-PiloAstro	4
924613ef-8732-4703-a387-136d37b2ba6b.muat.tsv	CNS-PiloAstro	4
94cf1801-a720-4b2f-aab5-0b76c8ccb242.muat.tsv	CNS-PiloAstro	4
955763f0-0735-418f-9ea4-3c980a966002.muat.tsv	CNS-PiloAstro	4
9c949c63-aa63-4a84-ac5a-b5260775cee6.muat.tsv	CNS-PiloAstro	4
a13ee768-1423-4fcc-b663-caaf6694acb3.muat.tsv	CNS-PiloAstro	4
a742a46d-2594-4efe-a701-4a2737ffae81.muat.tsv	CNS-PiloAstro	4
a7fb0931-28df-46f4-bc0f-2011fc91f0e1.muat.tsv	CNS-PiloAstro	4
afd1f2e0-343c-416d-8e8f-2177f312c2f0.muat.tsv	CNS-PiloAstro	4
b1d2457d-3267-46ba-9fdf-663985e60538.muat.tsv	CNS-PiloAstro	4
b61f7f76-f365-4071-a28d-bf354d5a670d.muat.tsv	CNS-PiloAstro	4
bb45c6f5-49cb-418d-85bb-3ded165e2d07.muat.tsv	CNS-PiloAstro	4
bb66787e-e0b2-45b6-b452-98a6c32132e7.muat.tsv	CNS-PiloAstro	4
bb91765e-4c55-4e7d-93e8-77face8c91f4.muat.tsv	CNS-PiloAstro	4
bc5160ae-d629-46c4-b068-7075876b9103.muat.tsv	CNS-PiloAstro	4
bc69c97c-65c1-4e1c-a241-d17d3130e024.muat.tsv	CNS-PiloAstro	4
bea0e802-96d3-46e2-8030-17019a71e0bb.muat.tsv	CNS-PiloAstro	4
c9ca979d-b3ad-4ff0-92d0-140105413d28.muat.tsv	CNS-PiloAstro	4
cb74d12c-eed1-4b14-8f93-d70e625eb65e.muat.tsv	CNS-PiloAstro	4
cdc2c513-590f-444b-9347-32ba365313a7.muat.tsv	CNS-PiloAstro	4
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded.muat.tsv	CNS-PiloAstro	4
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217.muat.tsv	CNS-PiloAstro	4
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b.muat.tsv	CNS-PiloAstro	4
d884d070-6077-4155-9978-76aca7ba1e76.muat.tsv	CNS-PiloAstro	4
da10f77f-4414-4125-b359-de596421cca6.muat.tsv	CNS-PiloAstro	4
db98d6d5-94a5-4559-8f29-49eb74f83ce3.muat.tsv	CNS-PiloAstro	4
ddb6c68e-0c90-4bde-a011-523600ce8b29.muat.tsv	CNS-PiloAstro	4
de55876b-5d7d-46e7-bf3e-35db7a155300.muat.tsv	CNS-PiloAstro	4
de92d076-24b7-46eb-8df6-56094d264f3b.muat.tsv	CNS-PiloAstro	4
df6b025e-ccb7-4f1a-ba22-1dcf76e6554c.muat.tsv	CNS-PiloAstro	4
e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a.muat.tsv	CNS-PiloAstro	4
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d.muat.tsv	CNS-PiloAstro	4
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373.muat.tsv	CNS-PiloAstro	4
ea351a5c-2982-4499-b631-c003deff7d33.muat.tsv	CNS-PiloAstro	4
ea7d37ca-0dac-4ae6-ad03-97c6df3d116d.muat.tsv	CNS-PiloAstro	4
ef76231d-5a21-4bbd-9847-c01be6fe8916.muat.tsv	CNS-PiloAstro	4
f0b46dcd-ce45-4405-8744-8f8b35606b75.muat.tsv	CNS-PiloAstro	4
f21832da-df8b-43d4-9bf4-34ad72b1bcd9.muat.tsv	CNS-PiloAstro	4
f4798483-9e32-4e6a-8bb5-6f45af2a8ac5.muat.tsv	CNS-PiloAstro	4
f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9.muat.tsv	CNS-PiloAstro	4
fe4611c2-bd37-4605-adfe-60efe0392b03.muat.tsv	CNS-PiloAstro	4
00aa769d-622c-433e-8a8a-63fb5c41ea42.muat.tsv	ColoRect-AdenoCA	5
03cff38d-7e29-4409-a508-749bddb1b3df.muat.tsv	ColoRect-AdenoCA	5
05486349-24a4-4931-bf5f-c9fefe369af2.muat.tsv	ColoRect-AdenoCA	5
080ecc31-756a-4a1b-a51e-d632ac8219f7.muat.tsv	ColoRect-AdenoCA	5
0980e7fd-051d-45e9-9ca6-2baf073da4e8.muat.tsv	ColoRect-AdenoCA	5
10ad692b-4c3d-42de-9b5e-4968441388b3.muat.tsv	ColoRect-AdenoCA	5
14334aea-2dae-428c-9d4a-1a37878dfc3f.muat.tsv	ColoRect-AdenoCA	5
154f80bd-984c-4792-bb89-20c4da0c08e0.muat.tsv	ColoRect-AdenoCA	5
2182ce2c-5941-4b65-9419-fc7966d5e6d5.muat.tsv	ColoRect-AdenoCA	5
2cdc4cce-0877-4ec1-85f5-20c909912e65.muat.tsv	ColoRect-AdenoCA	5
303abbe5-4155-4a0d-bc3b-f8995261ca52.muat.tsv	ColoRect-AdenoCA	5
31e63f89-a6a9-40fb-823d-f41587bd73d8.muat.tsv	ColoRect-AdenoCA	5
3c019b2f-52ec-40a8-99b5-98c1423ce627.muat.tsv	ColoRect-AdenoCA	5
4019c219-c51e-479f-8a9d-cfa6816ed696.muat.tsv	ColoRect-AdenoCA	5
428c100f-d7d0-4860-a8fc-2bae6a4bba95.muat.tsv	ColoRect-AdenoCA	5
42d20028-0ddc-4dac-9f05-d674f8915f21.muat.tsv	ColoRect-AdenoCA	5
492b4e58-12e2-47b2-bd47-28f8607072fa.muat.tsv	ColoRect-AdenoCA	5
4cfb0aee-6661-478a-8694-9d8ba15e46b7.muat.tsv	ColoRect-AdenoCA	5
55345803-83d4-4fdb-b0ee-328753801da1.muat.tsv	ColoRect-AdenoCA	5
5b180356-cf58-4fad-a3d4-00fc12b43fcc.muat.tsv	ColoRect-AdenoCA	5
6051f40a-99e5-4461-9255-0e70d757b4d5.muat.tsv	ColoRect-AdenoCA	5
66701395-5a53-41bb-866b-3bbf08bc33ab.muat.tsv	ColoRect-AdenoCA	5
6ca5c1bb-275b-4d05-948a-3c6c7d03fab9.muat.tsv	ColoRect-AdenoCA	5
711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b.muat.tsv	ColoRect-AdenoCA	5
75ad15b9-8f9c-40c1-9ca6-1e8454fbd310.muat.tsv	ColoRect-AdenoCA	5
786fc3e4-e2bf-4914-9251-41c800ebb2fa.muat.tsv	ColoRect-AdenoCA	5
7d59205a-65ec-4341-9748-28639d82ed29.muat.tsv	ColoRect-AdenoCA	5
81b1e78c-6032-4ff4-b52a-83456b9450ea.muat.tsv	ColoRect-AdenoCA	5
85e29049-a5e8-49fa-a576-e113c7b2c2e3.muat.tsv	ColoRect-AdenoCA	5
8853cbee-7931-49a6-b063-a806943a10ad.muat.tsv	ColoRect-AdenoCA	5
8da641e4-9b12-4163-bd1e-9d5af91e5186.muat.tsv	ColoRect-AdenoCA	5
93ff786e-0165-4b02-8d27-806d422e93fc.muat.tsv	ColoRect-AdenoCA	5
9e5f0a23-e184-4611-b42b-e882dcf23acd.muat.tsv	ColoRect-AdenoCA	5
a0f94565-9169-49ee-8e6a-21bdc43d9de6.muat.tsv	ColoRect-AdenoCA	5
a64000df-16e5-4b88-865f-5c680adf60eb.muat.tsv	ColoRect-AdenoCA	5
aa06ae46-2336-4666-a3af-fc790daf8da4.muat.tsv	ColoRect-AdenoCA	5
b2afbcba-d67d-43f1-be3b-05f3a5836ec0.muat.tsv	ColoRect-AdenoCA	5
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a.muat.tsv	ColoRect-AdenoCA	5
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d.muat.tsv	ColoRect-AdenoCA	5
cd3d7559-b583-4474-81df-4bf9232de3c2.muat.tsv	ColoRect-AdenoCA	5
d0a0d845-32e2-4590-b909-29bd27b92900.muat.tsv	ColoRect-AdenoCA	5
d3aff5d3-23c0-43ae-9c01-8ddd776b530b.muat.tsv	ColoRect-AdenoCA	5
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb.muat.tsv	ColoRect-AdenoCA	5
d3daf373-1485-455e-a0a1-8e33d215d623.muat.tsv	ColoRect-AdenoCA	5
d452293a-6148-4fcf-9fbc-446815016751.muat.tsv	ColoRect-AdenoCA	5
d9690a27-bb02-498e-b15c-ee76e31d16ee.muat.tsv	ColoRect-AdenoCA	5
e3ef5cad-4d6e-4f04-babb-a908ee02644b.muat.tsv	ColoRect-AdenoCA	5
ec43c4b5-fb72-4a4a-af03-10c2d05ff159.muat.tsv	ColoRect-AdenoCA	5
f38b5d2e-5cab-45c7-bb0a-38b2efc5c156.muat.tsv	ColoRect-AdenoCA	5
f4b9d98f-7b76-4eaa-9595-10b0973d5ff7.muat.tsv	ColoRect-AdenoCA	5
faff4626-615b-416a-b7a6-9d177dcc94a9.muat.tsv	ColoRect-AdenoCA	5
fc453f67-6623-4e8c-b519-0bd79e4d4651.muat.tsv	ColoRect-AdenoCA	5
0250e6f7-2538-4d1f-a8ff-ca34a7057dde.muat.tsv	Eso-AdenoCA	6
09497b9b-6fca-48cb-af97-161a3e434a51.muat.tsv	Eso-AdenoCA	6
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2.muat.tsv	Eso-AdenoCA	6
0ef92ff8-829f-425a-91d8-c594b6e22a2b.muat.tsv	Eso-AdenoCA	6
0efb6e20-236d-4640-9373-6fc03e67d090.muat.tsv	Eso-AdenoCA	6
15e7d981-8c27-4b2b-b4f8-626e22021895.muat.tsv	Eso-AdenoCA	6
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb.muat.tsv	Eso-AdenoCA	6
1f967003-82d6-4932-a445-24fc25723594.muat.tsv	Eso-AdenoCA	6
23fa90d5-b273-4e2c-9c88-68aa57b60e97.muat.tsv	Eso-AdenoCA	6
25c99312-bf63-4654-a73a-03c3c1cd50b6.muat.tsv	Eso-AdenoCA	6
27b56bf2-7a9d-4061-98d4-61fe2761578c.muat.tsv	Eso-AdenoCA	6
28e81540-4744-4865-b627-c7c9d8a3c2b8.muat.tsv	Eso-AdenoCA	6
293a2f0a-4846-4c7c-b8b1-bb741c8d3275.muat.tsv	Eso-AdenoCA	6
2b41746a-95c0-4875-afb5-c6d3d3ad30d9.muat.tsv	Eso-AdenoCA	6
31f3ff14-7d74-447c-a5da-9ad8336c3f3f.muat.tsv	Eso-AdenoCA	6
33992441-4f34-42f2-ba87-6ddd227f2250.muat.tsv	Eso-AdenoCA	6
35dc84c1-476c-4d48-ae23-622bf6e043ac.muat.tsv	Eso-AdenoCA	6
35eb6ecf-9514-4416-94b1-02200c0a1571.muat.tsv	Eso-AdenoCA	6
36680797-36de-413d-b2a1-8804ac1705e9.muat.tsv	Eso-AdenoCA	6
371235d9-55b8-40a7-8cd6-baa7c2ad0493.muat.tsv	Eso-AdenoCA	6
384ef419-ee94-4563-9237-236fddeb4b64.muat.tsv	Eso-AdenoCA	6
3a18aa52-b6e2-4d03-ad05-ef99d653f0e0.muat.tsv	Eso-AdenoCA	6
3a551616-4840-4111-a8c5-b4aa773d82c2.muat.tsv	Eso-AdenoCA	6
3bb4c27b-4d0d-4d13-b910-41a9ebf95880.muat.tsv	Eso-AdenoCA	6
3da169e8-844a-4eee-b794-a2eb81db779a.muat.tsv	Eso-AdenoCA	6
3e6a17f9-c249-41b6-ba49-55aaa39d21c5.muat.tsv	Eso-AdenoCA	6
42629ae0-9410-4fac-8df1-2c276467deb5.muat.tsv	Eso-AdenoCA	6
4283773c-c04b-4f33-a398-f3566f6d293a.muat.tsv	Eso-AdenoCA	6
47874ff4-0b1c-4a31-9192-2a10e93ce9a1.muat.tsv	Eso-AdenoCA	6
48a0da38-8147-40fe-b683-3f070413a792.muat.tsv	Eso-AdenoCA	6
526b3796-2cbd-4eec-8273-064b41456279.muat.tsv	Eso-AdenoCA	6
532bec86-b8d3-41a1-ba17-913a7d378f66.muat.tsv	Eso-AdenoCA	6
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf.muat.tsv	Eso-AdenoCA	6
60525b38-c34b-479b-86d3-013c7e567b8f.muat.tsv	Eso-AdenoCA	6
64623aaa-a274-4baa-8b71-958d9c8df733.muat.tsv	Eso-AdenoCA	6
6495e68e-1434-45d3-a03d-f286447dda79.muat.tsv	Eso-AdenoCA	6
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d.muat.tsv	Eso-AdenoCA	6
6a0d0c42-1884-4c6a-936a-678a822c0936.muat.tsv	Eso-AdenoCA	6
708e21ac-f529-4461-bc4f-d3a194a92b80.muat.tsv	Eso-AdenoCA	6
77c022d3-2f29-49d3-a1df-cc2e9407fd7f.muat.tsv	Eso-AdenoCA	6
7866dfb2-46b3-42b4-905b-12f80593d6bd.muat.tsv	Eso-AdenoCA	6
7adcea71-1aed-450c-b0ff-b9d9820c6153.muat.tsv	Eso-AdenoCA	6
7c5c2293-3f40-4ae3-8346-6a327b2abf4d.muat.tsv	Eso-AdenoCA	6
7d2da7ba-f57c-4083-9572-6fa98008083b.muat.tsv	Eso-AdenoCA	6
7f94d650-41b9-4664-bcde-dc8533e4602d.muat.tsv	Eso-AdenoCA	6
8e48aa43-6cd1-4aef-83ce-2451b1b86e8e.muat.tsv	Eso-AdenoCA	6
8ff9b1b6-a498-47fe-a970-ab7cfb64e653.muat.tsv	Eso-AdenoCA	6
9258860c-a336-4075-996d-2ee0c18b281c.muat.tsv	Eso-AdenoCA	6
926a04de-ef57-4271-91db-e90de8aa8a1a.muat.tsv	Eso-AdenoCA	6
96a2896c-1e32-4827-a526-6b7104832f9a.muat.tsv	Eso-AdenoCA	6
9ae33a63-6b1a-43bf-9205-463c867bcbc4.muat.tsv	Eso-AdenoCA	6
9ba6be6d-2032-444b-ab3c-dbee8023759d.muat.tsv	Eso-AdenoCA	6
9bb9164e-ea1b-49ab-bbcc-f59cf8c32345.muat.tsv	Eso-AdenoCA	6
9c00828e-e9ae-4b9c-959e-34837ee2b230.muat.tsv	Eso-AdenoCA	6
9de495d1-55b2-4535-9b0a-a999df35977c.muat.tsv	Eso-AdenoCA	6
a08c196e-4f96-4b16-94b4-aa6a0153ac50.muat.tsv	Eso-AdenoCA	6
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec.muat.tsv	Eso-AdenoCA	6
a284fe9d-9afd-4472-8d70-243ca9be5c2c.muat.tsv	Eso-AdenoCA	6
a37a825c-d74e-46cc-92ef-b65016857b4a.muat.tsv	Eso-AdenoCA	6
abe290ed-67c8-42bb-84f7-0d32a5f8f3db.muat.tsv	Eso-AdenoCA	6
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f.muat.tsv	Eso-AdenoCA	6
b02b4bba-6e66-44fb-a48f-38c309aaaac5.muat.tsv	Eso-AdenoCA	6
b53dcb4d-f894-47b8-8a4e-17c7998d8120.muat.tsv	Eso-AdenoCA	6
b757a040-3c9e-45e7-a045-9cd08db11d62.muat.tsv	Eso-AdenoCA	6
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c.muat.tsv	Eso-AdenoCA	6
b9bcba3a-c9be-4305-b5f4-c861282921e0.muat.tsv	Eso-AdenoCA	6
ba096d4f-5a6c-4c31-ae03-e7483cf58c38.muat.tsv	Eso-AdenoCA	6
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2.muat.tsv	Eso-AdenoCA	6
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0.muat.tsv	Eso-AdenoCA	6
cb381d49-4546-400c-af02-f877083caa0a.muat.tsv	Eso-AdenoCA	6
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e.muat.tsv	Eso-AdenoCA	6
ce799e7b-30e7-44a5-a185-3e50d5e059ef.muat.tsv	Eso-AdenoCA	6
d1842491-29ff-4801-8c8a-4d619f749dd1.muat.tsv	Eso-AdenoCA	6
d4cf11be-3bd7-403b-9722-91d8e8761e4d.muat.tsv	Eso-AdenoCA	6
d707940e-0f9d-4da3-9380-90a422e44efd.muat.tsv	Eso-AdenoCA	6
da910f22-126e-41dc-be6b-47c8f69ad106.muat.tsv	Eso-AdenoCA	6
dd7d623b-b9af-4147-9aa6-e09793691f10.muat.tsv	Eso-AdenoCA	6
ded8b673-53df-4038-a375-7cd0fd2a1b9f.muat.tsv	Eso-AdenoCA	6
dfde4013-9062-42f5-a42b-626ef8334a41.muat.tsv	Eso-AdenoCA	6
e7a0889c-dd8c-4230-9c63-384f1f6ee577.muat.tsv	Eso-AdenoCA	6
e91ab7da-79a6-4ea0-bc24-7aacb39f7614.muat.tsv	Eso-AdenoCA	6
e93b0979-65ef-4883-9b6e-39eb17966e66.muat.tsv	Eso-AdenoCA	6
eb1531b0-8af1-4b2b-9192-644cb47101fc.muat.tsv	Eso-AdenoCA	6
ec474dfa-527c-44f3-9224-bf1c858cabfc.muat.tsv	Eso-AdenoCA	6
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3.muat.tsv	Eso-AdenoCA	6
f2e639cc-c30c-459f-8afc-7ace7d0209c5.muat.tsv	Eso-AdenoCA	6
