prep_path	class_name	class_index
72108583-5320-46ec-945f-5ff173d7dc15.muat.tsv	Skin-Melanoma	15
819b4304-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0.muat.tsv	CNS-Medullo	2
fc7eb420-5c13-20bd-e040-11ac0d484574.muat.tsv	Breast-AdenoCA	1
52f2d49e-f24d-41d2-9f73-33bd1cc51bba.muat.tsv	CNS-PiloAstro	3
ed52e836-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
089be98d-c3c9-4fb4-aef2-7a8578a91d51.muat.tsv	Prost-AdenoCA	14
fc8130e0-ad8a-b832-e040-11ac0d485e14.muat.tsv	Breast-AdenoCA	1
559c30f2-8ae7-43c8-819c-800261065e06.muat.tsv	Panc-Endocrine	13
4a35b01f-5e19-4673-abea-d87fd1d605d0.muat.tsv	CNS-PiloAstro	3
b77543e4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
3e4d0e50-8cf4-4eb0-a00a-ccf0484ecc2f.muat.tsv	Panc-AdenoCA	12
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd.muat.tsv	Lymph-BNHL	8
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf.muat.tsv	Lymph-BNHL	8
6bd4bca3-e568-4d1b-8b42-401fdf13d751.muat.tsv	Kidney-RCC	6
a08ec059-7592-4698-bb45-25a9c3680c23.muat.tsv	Prost-AdenoCA	14
31c0c8f8-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
e98e4e23-a139-4fff-b017-35f3f976eddd.muat.tsv	Lymph-BNHL	8
f7b847e5-0f5d-69b4-e040-11ac0c4845fe.muat.tsv	Breast-AdenoCA	1
f601cf2f-081f-484d-ab0e-21a8ec8d3770.muat.tsv	Prost-AdenoCA	14
10cb8ac6-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
3ee54a3c-69ba-479a-b1fe-79917e1b6dd5.muat.tsv	Lymph-CLL	9
8fa0484b-5f95-4ec8-b3de-cea2e8f3c5ca.muat.tsv	Kidney-RCC	6
5c156f63-6537-4d93-a6c2-4155618cf638.muat.tsv	Kidney-RCC	6
bcd52bcb-6e35-4220-9775-96dabff926b4.muat.tsv	Lymph-CLL	9
28839c75-90a8-493f-b658-8c63e0ebd324.muat.tsv	Skin-Melanoma	15
f8f0136b-09ec-d079-e040-11ac0c4842e7.muat.tsv	Myeloid-MPN	10
6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb.muat.tsv	Lymph-CLL	9
fc8130e3-01ba-c740-e040-11ac0c483291.muat.tsv	Breast-AdenoCA	1
005794f1-5a87-45b5-9811-83ddf6924568.muat.tsv	Kidney-RCC	6
524bbd14-1e1f-479b-9a71-d27fce32d8bc.muat.tsv	Skin-Melanoma	15
97c46ede-b280-4344-8dbb-e860c6472239.muat.tsv	Panc-AdenoCA	12
d1cebf4a-4127-47ee-85cb-465fca2ac445.muat.tsv	Prost-AdenoCA	14
573ee34b-43a7-40d8-95ee-0ced4b46a7c8.muat.tsv	CNS-Medullo	2
53bcbb68-addd-47fc-9910-cd1d3f38197d.muat.tsv	Ovary-AdenoCA	11
f92fde51-6a19-6641-e040-11ac0c484074.muat.tsv	Myeloid-MPN	10
1a841850-fca0-48ab-8c78-db0bd5a64435.muat.tsv	Panc-AdenoCA	12
bcefbf6a-80ff-4825-9d3a-492e2dceb35d.muat.tsv	Skin-Melanoma	15
cb86fbb6-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fc78685a-7053-152a-e040-11ac0c480ded.muat.tsv	Breast-AdenoCA	1
fa9a3247-a465-4fdf-bb64-5afaa83a5d76.muat.tsv	Panc-AdenoCA	12
2c3ada8b-9650-4859-9857-43209c0f7cea.muat.tsv	Lymph-BNHL	8
b64173fc-abac-4695-902b-f0acf9444e9f.muat.tsv	CNS-Medullo	2
42a548f0-d86a-4273-8bda-be0fe6a53b20.muat.tsv	Prost-AdenoCA	14
b710b214-5666-4054-97ef-3b9ac2bd90ac.muat.tsv	Panc-AdenoCA	12
6012cb02-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f91bde65-233d-2218-e040-11ac0c480a33.muat.tsv	Myeloid-MPN	10
05070acd-3ec1-44bb-9c32-26d3a483a72a.muat.tsv	Panc-AdenoCA	12
fc8130e0-aed2-bb2f-e040-11ac0d485e12.muat.tsv	Breast-AdenoCA	1
6763f295-f2bf-4975-bea5-c1a490d9a1fa.muat.tsv	Prost-AdenoCA	14
4e7cdeda-6dc1-4f17-b853-72a68e5aa7e1.muat.tsv	Lymph-BNHL	8
aa5907cb-3be3-4e23-982d-719417baeb37.muat.tsv	CNS-Medullo	2
ff870342-f0d6-4450-8f9c-344c046a0baf.muat.tsv	Prost-AdenoCA	14
0bfebf9f-c781-e57d-e050-11ac0d487827.muat.tsv	Prost-AdenoCA	14
724bf2b8-a246-4b6f-85f8-95824c03896e.muat.tsv	Panc-Endocrine	13
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f.muat.tsv	Prost-AdenoCA	14
46e166fe-3b20-49ad-98db-42c854c61c93.muat.tsv	Panc-AdenoCA	12
c906a13e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fc81312a-d451-38fb-e040-11ac0c4832a4.muat.tsv	Breast-AdenoCA	1
0bfd1043-8180-e3e4-e050-11ac0c4860c5.muat.tsv	Prost-AdenoCA	14
fc8130df-1cdd-cade-e040-11ac0d485dec.muat.tsv	Breast-AdenoCA	1
492694a7-bb41-4128-a909-c424e7fc0c9e.muat.tsv	CNS-Medullo	2
1daefc49-5248-4948-87ce-0ec19a248ef9.muat.tsv	Skin-Melanoma	15
c5ad7238-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
13c62975-9f5e-4d40-a461-dceab08a31ec.muat.tsv	Skin-Melanoma	15
fc8130df-6977-7704-e040-11ac0d485de4.muat.tsv	Breast-AdenoCA	1
7a86abdc-d554-43bd-ad47-22d439c930ef.muat.tsv	Prost-AdenoCA	14
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b.muat.tsv	CNS-Medullo	2
a7fb0931-28df-46f4-bc0f-2011fc91f0e1.muat.tsv	CNS-PiloAstro	3
5f096d7b-a1ea-4cc2-af73-10108089ae84.muat.tsv	CNS-Medullo	2
60525b38-c34b-479b-86d3-013c7e567b8f.muat.tsv	Eso-AdenoCA	4
c66926a8-474d-482c-bfb7-043029c8b737.muat.tsv	Lymph-BNHL	8
616ff577-c5c3-432e-a857-f29901de119c.muat.tsv	Lymph-CLL	9
ebe80d6c-7513-4f5e-9919-669b6d1fa68c.muat.tsv	Kidney-RCC	6
91397d9c-3120-407f-8847-74b356943469.muat.tsv	Lymph-CLL	9
79353875-9d86-4063-a8ea-1d998acb1e81.muat.tsv	Panc-Endocrine	13
e5c89fcf-cc57-4fad-a138-ea47ee9ea225.muat.tsv	Kidney-RCC	6
f901c7f7-891e-8ec1-e040-11ac0c480829.muat.tsv	Myeloid-MPN	10
7c43c006-d917-4915-b304-65995b6c0d46.muat.tsv	Panc-AdenoCA	12
4652ae03-b096-42d0-bdfa-3f6281d4f023.muat.tsv	Panc-AdenoCA	12
beafb7c6-ef39-478e-aa47-0f1ad39f95a3.muat.tsv	Prost-AdenoCA	14
c6bb32f0-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f843ed5c-0336-3d33-e040-11ac0d48478c.muat.tsv	Bone-Osteosarc	0
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4.muat.tsv	Skin-Melanoma	15
4d6bb438-86f0-4414-962f-2b1cebee4524.muat.tsv	CNS-Medullo	2
890e840c-1d1d-4874-a8eb-f9d9a2b50a1c.muat.tsv	Lymph-BNHL	8
df2d41c4-7e79-4a46-aa4a-2a11c051ac40.muat.tsv	Panc-Endocrine	13
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c.muat.tsv	Kidney-RCC	6
f841c488-6b8d-6645-e040-11ac0c481418.muat.tsv	Bone-Osteosarc	0
ca5ded1c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
73afad06-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ed1f5a41-921f-469a-bc04-306a5435e067.muat.tsv	CNS-Medullo	2
9aac83e4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ca137611-533a-4d20-a85d-8e4c3a1eab2d.muat.tsv	Head-SCC	5
2a7f6aac-8f94-4815-8b94-0ea7db71135c.muat.tsv	Lymph-CLL	9
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7.muat.tsv	Prost-AdenoCA	14
3b4ff158-c6d8-4a26-9568-0634ddb4a609.muat.tsv	CNS-PiloAstro	3
0bfd1068-3fe6-a95b-e050-11ac0c4860c3.muat.tsv	Prost-AdenoCA	14
391a949d-217a-472c-a6d4-80e548039684.muat.tsv	CNS-Medullo	2
626c9788-d70c-449b-b9dc-5e3f6fc00991.muat.tsv	Lymph-BNHL	8
ce799e7b-30e7-44a5-a185-3e50d5e059ef.muat.tsv	Eso-AdenoCA	4
bc5160ae-d629-46c4-b068-7075876b9103.muat.tsv	CNS-PiloAstro	3
12f038e1-00af-4c64-a2e0-9e63323492ef.muat.tsv	Panc-AdenoCA	12
147e3496-514e-4da7-be42-7cd9be78ed04.muat.tsv	CNS-Medullo	2
6f25ca85-4b4a-420f-b0cc-5a4f65a97da3.muat.tsv	Prost-AdenoCA	14
4b7a704b-e516-4275-be11-45cc935237e2.muat.tsv	Lymph-CLL	9
9fc5b5c7-3973-42b4-8710-454de0cb5b50.muat.tsv	Skin-Melanoma	15
cb56e4c2-2fff-4f09-be34-fbdaa3794b35.muat.tsv	CNS-Medullo	2
2b569b88-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
c767254e-b289-4904-a80f-050cf01ff8ba.muat.tsv	Ovary-AdenoCA	11
2a5a5840-a834-47a1-b1f4-dc8fed620f5c.muat.tsv	CNS-PiloAstro	3
8a6d6b2e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
c4e048de-1d43-4fbd-8289-9279b16c8a3a.muat.tsv	Stomach-AdenoCA	16
0009b464-b376-4fbc-8a56-da538269a02f.muat.tsv	Ovary-AdenoCA	11
80ab6c08-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f80293b8-ddb7-f575-e040-11ac0d48309d.muat.tsv	Breast-AdenoCA	1
fca07e09-1fd2-9ef5-e040-11ac0d485bbd.muat.tsv	Breast-AdenoCA	1
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c.muat.tsv	CNS-Medullo	2
99bdc3da-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
140d6ef7-0217-4d16-9add-215d0d14ba06.muat.tsv	Lymph-CLL	9
f92268fe-7a92-51e8-e040-11ac0d48733a.muat.tsv	Myeloid-MPN	10
51dd1a39-7349-442c-b7e1-7850fb800569.muat.tsv	CNS-Medullo	2
571ce258-b453-4cac-b05e-05755791be84.muat.tsv	CNS-Medullo	2
4c755527-3b5d-4d36-822d-990aa1003d6a.muat.tsv	Prost-AdenoCA	14
c08f65a0-bf4c-462e-9d07-ad56b3adcac8.muat.tsv	Prost-AdenoCA	14
89195d56-1ef2-41df-b200-9f18e38f574a.muat.tsv	Panc-AdenoCA	12
2316ee90-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
b35d9a68-29f4-49ab-b83e-b5151679e3af.muat.tsv	Skin-Melanoma	15
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf.muat.tsv	Lymph-CLL	9
2abe2e53-ad9b-4fbc-b9a7-93444f1bea87.muat.tsv	CNS-Medullo	2
129459c1-38be-45da-bb87-18848c97c544.muat.tsv	Panc-AdenoCA	12
fec30898-f86b-4207-aa78-de77142c8f50.muat.tsv	Kidney-RCC	6
f90dbdbf-f8cd-e0d8-e040-11ac0c482576.muat.tsv	Myeloid-MPN	10
959efb81-1d56-4659-9b7a-09f2b62483f2.muat.tsv	Kidney-RCC	6
fc9d704c-0cfb-0407-e040-11ac0d486980.muat.tsv	Prost-AdenoCA	14
56c846d6-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fdbd0277-ddbf-4cc5-8ec3-3644b9553627.muat.tsv	Panc-AdenoCA	12
0bfd1043-7346-fdd0-e050-11ac0c484cab.muat.tsv	Prost-AdenoCA	14
f8f7f274-dd98-3bb0-e040-11ac0c483fcd.muat.tsv	Myeloid-MPN	10
7fcd8af9-4d73-4c97-95cc-b30b09f21bb2.muat.tsv	Panc-AdenoCA	12
decfb419-63b3-47b0-9dfc-baae180566a0.muat.tsv	Kidney-RCC	6
3b590d75-ccfb-4da8-a2e9-10fb07e02cea.muat.tsv	Eso-AdenoCA	4
bc69c97c-65c1-4e1c-a241-d17d3130e024.muat.tsv	CNS-PiloAstro	3
f15989a1-e820-4879-a535-438277acad49.muat.tsv	CNS-Medullo	2
9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43.muat.tsv	Panc-Endocrine	13
7d6fb1a7-7742-4b8c-9903-abff706240b5.muat.tsv	Prost-AdenoCA	14
08f7812b-0d74-42ba-985b-d0a027e8a80c.muat.tsv	Lymph-CLL	9
56e57223-264e-489d-bc9a-a07789065c40.muat.tsv	Lymph-BNHL	8
3e012b50-06d1-4120-971b-5e54139b00ee.muat.tsv	Lymph-BNHL	8
fc9d5fc6-7f7d-1313-e040-11ac0d485f85.muat.tsv	Prost-AdenoCA	14
05616329-e7ba-4efd-87b1-d79cd0f7af3d.muat.tsv	Lymph-BNHL	8
51800588-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
915cbb43-9e00-433d-818f-531011bea57e.muat.tsv	Lymph-CLL	9
35e33a7a-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f221c897-6ad0-0df9-e040-11ac0c4813ef.muat.tsv	Bone-Osteosarc	0
955763f0-0735-418f-9ea4-3c980a966002.muat.tsv	CNS-PiloAstro	3
35cca3b8-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
65d2dbc3-a163-4696-b246-47a430e66572.muat.tsv	Panc-AdenoCA	12
d609ce92-9edd-4286-bd5f-b93304cae9a2.muat.tsv	CNS-Medullo	2
f7c6486a-bb08-f77a-e040-11ac0c482953.muat.tsv	Breast-AdenoCA	1
fc009c3d-66fc-4b9c-ae43-014607e3723a.muat.tsv	Skin-Melanoma	15
ee368301-b2f7-428f-9330-67c054c1a09d.muat.tsv	Panc-Endocrine	13
9749a9a5-cb7f-4038-a5f9-5e2d6b97c689.muat.tsv	Eso-AdenoCA	4
84ae4dd8-f661-46aa-9892-69742e2f3542.muat.tsv	Prost-AdenoCA	14
da43386c-47f8-4e03-b6ca-8b94e13792e7.muat.tsv	Ovary-AdenoCA	11
534d941c-ec2d-47eb-b2dc-d3f856d0b151.muat.tsv	CNS-PiloAstro	3
30376989-7edb-4863-9496-1789eccef8c4.muat.tsv	CNS-Medullo	2
1dbdbb2c-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
33bf46dd-16b3-49c6-80d7-76caf27aa0f4.muat.tsv	Kidney-RCC	6
4ed52e0c-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
d4bf6034-aeae-48a6-907b-10e2cc904015.muat.tsv	Ovary-AdenoCA	11
b4aea804-fc6e-4d58-906f-f3a932ca9dc5.muat.tsv	Prost-AdenoCA	14
f87cdca1-2c85-49d2-e040-11ac0d485c9d.muat.tsv	Bone-Osteosarc	0
84aa2983-714b-49fd-af93-f18ed4d6a6cb.muat.tsv	Prost-AdenoCA	14
88d5a8b2-daba-45ce-90bf-480fac85bf1d.muat.tsv	Panc-AdenoCA	12
b24feafa-f2e9-4498-8471-a9e42c80cc9f.muat.tsv	Panc-Endocrine	13
55e520f4-0e4b-41a2-9951-c4e9f323100b.muat.tsv	Stomach-AdenoCA	16
a9d055c6-6c53-4e85-8270-34883a1342a9.muat.tsv	Lymph-CLL	9
82aefe8e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
de55876b-5d7d-46e7-bf3e-35db7a155300.muat.tsv	CNS-PiloAstro	3
6821446e-8e76-46fe-b0b9-47feb46d2585.muat.tsv	Ovary-AdenoCA	11
b42d183c-bc9c-4652-9e56-10c54c5ee96e.muat.tsv	Skin-Melanoma	15
39e32615-0160-4f13-b330-50748f5d87ed.muat.tsv	Prost-AdenoCA	14
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26.muat.tsv	Prost-AdenoCA	14
764ded9e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
15a93657-0521-430a-a816-bf0842374b75.muat.tsv	Kidney-RCC	6
097a7d36-905b-72be-e050-11ac0d482c9a.muat.tsv	Breast-AdenoCA	1
5f00a760-fbc0-41f0-b92b-b3c553eac0e5.muat.tsv	CNS-Medullo	2
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3.muat.tsv	Eso-AdenoCA	4
d8c2b4b2-e12b-43d2-bafc-87b29f027797.muat.tsv	Ovary-AdenoCA	11
4fdc8980-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
b994762c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
76788f17-257d-47c7-ad85-ac5f959216b5.muat.tsv	Lymph-BNHL	8
1295947c-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
35dc84c1-476c-4d48-ae23-622bf6e043ac.muat.tsv	Eso-AdenoCA	4
c5bc0826-8037-4fe6-ad4e-b1b675e771fb.muat.tsv	Kidney-RCC	6
fc447d4f-2532-c8ea-e040-11ac0c48469f.muat.tsv	Breast-AdenoCA	1
f37de4fa-52f6-4fe4-a3fa-41803032c93f.muat.tsv	Eso-AdenoCA	4
c741fb12-8160-43a7-bc70-2c545ea0031d.muat.tsv	Panc-AdenoCA	12
0bfe2ac9-0aec-c248-e050-11ac0d487e1c.muat.tsv	Prost-AdenoCA	14
69d6142c-3a16-46c9-8bed-1f4edc267c4d.muat.tsv	CNS-PiloAstro	3
15e7d981-8c27-4b2b-b4f8-626e22021895.muat.tsv	Eso-AdenoCA	4
48a0da38-8147-40fe-b683-3f070413a792.muat.tsv	Eso-AdenoCA	4
8c5f9574-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
33061bf5-9b99-4735-a810-f2d5eeef6873.muat.tsv	Panc-AdenoCA	12
42465bbd-289b-4e96-98fe-76809c5e1520.muat.tsv	Ovary-AdenoCA	11
b86655a4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
33b99e90-741d-43f2-804b-75721199a0dc.muat.tsv	Panc-Endocrine	13
04db8bef-8777-48ac-bc2e-3c9acb103f48.muat.tsv	Kidney-RCC	6
90ab64be-2229-4a8e-b864-4260b6cb39e9.muat.tsv	CNS-Medullo	2
1d4a091d-fe65-49c0-8810-5a95243b108a.muat.tsv	Skin-Melanoma	15
537cccf2-fb25-448b-813e-ca5d5642b910.muat.tsv	Lymph-CLL	9
8867bdef-3a8d-433e-b10f-d752e2cbb022.muat.tsv	Stomach-AdenoCA	16
5b560f4c-d2a3-43fa-b394-abef78bdefc1.muat.tsv	Ovary-AdenoCA	11
51b25b37-f75c-4380-a0f6-5273e0b7ee33.muat.tsv	Ovary-AdenoCA	11
363d3a59-dce3-408d-a736-5c29ba9f9b6d.muat.tsv	CNS-PiloAstro	3
4b8c6b0c-0d0c-4834-a2f3-691e0919b902.muat.tsv	Lymph-CLL	9
2ecd8358-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f91661d6-a2b5-fac2-e040-11ac0d4852fd.muat.tsv	Myeloid-MPN	10
49b26ab5-2ca9-49b1-ae83-573fa41af2cd.muat.tsv	CNS-PiloAstro	3
44083f54-0953-48e3-a704-11ad0988ad2e.muat.tsv	Prost-AdenoCA	14
475bca00-9089-4f50-8638-4e5e8aca6dcd.muat.tsv	Prost-AdenoCA	14
0363fe2c-d765-450e-8b1a-d13a23d9af2a.muat.tsv	Panc-Endocrine	13
6fe135ef-54b4-4941-9bb9-872dc4d18d9f.muat.tsv	Prost-AdenoCA	14
2b41746a-95c0-4875-afb5-c6d3d3ad30d9.muat.tsv	Eso-AdenoCA	4
5f18b334-6616-406f-8f33-0592b56c14e6.muat.tsv	Lymph-BNHL	8
59632e7e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
f9012277-55c4-2486-e040-11ac0c48236f.muat.tsv	Myeloid-MPN	10
5dc6f055-c4f6-49a1-a68c-94cf87cbd363.muat.tsv	Stomach-AdenoCA	16
0bfe2ac9-0afa-c248-e050-11ac0d487e1c.muat.tsv	Prost-AdenoCA	14
61a48c69-4f7d-4dc6-aff7-88a6c33137df.muat.tsv	Prost-AdenoCA	14
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3.muat.tsv	Panc-AdenoCA	12
f860bc4c-f31b-6538-e040-11ac0c48268f.muat.tsv	Bone-Osteosarc	0
644c669b-937b-4adc-81b9-6a1811cba9da.muat.tsv	Panc-AdenoCA	12
deb9fbb6-656b-41ce-8299-554efc2379bd.muat.tsv	Skin-Melanoma	15
0c0038ff-6cc4-b0b0-e050-11ac0d483d73.muat.tsv	Prost-AdenoCA	14
929f2216-6ab3-414f-a814-49b69d4b49d9.muat.tsv	Lymph-BNHL	8
926a04de-ef57-4271-91db-e90de8aa8a1a.muat.tsv	Eso-AdenoCA	4
34a445c2-1eb4-4a9f-8838-cddc2f82aae4.muat.tsv	Stomach-AdenoCA	16
fc8130e0-096a-b991-e040-11ac0c48327d.muat.tsv	Breast-AdenoCA	1
ead1bc2e-42c3-46d9-8f6f-8cb16ba9d2c3.muat.tsv	Skin-Melanoma	15
b1f19de6-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
8044a282-bc2c-47c6-8a85-53c3b5eeb08f.muat.tsv	Prost-AdenoCA	14
22cd3875-a123-4f0d-8cd1-371958208ad6.muat.tsv	Lymph-CLL	9
a46f1e20-9e97-4dcc-a5ed-532aad9f3236.muat.tsv	Stomach-AdenoCA	16
fc8130df-30a5-3e6a-e040-11ac0d485de2.muat.tsv	Breast-AdenoCA	1
edc070db-b768-478f-ae75-4c4012bdc3fe.muat.tsv	CNS-Medullo	2
7ac3e543-3bc2-4a59-84fc-b5aa0def592c.muat.tsv	CNS-PiloAstro	3
b757a040-3c9e-45e7-a045-9cd08db11d62.muat.tsv	Eso-AdenoCA	4
0bfd1043-817e-e3e4-e050-11ac0c4860c5.muat.tsv	Prost-AdenoCA	14
bbff7954-95ec-455c-b0bc-92f67a09ee77.muat.tsv	Panc-AdenoCA	12
ae464652-2f8c-4d94-8b08-cd8f1d29256e.muat.tsv	CNS-Medullo	2
fc68e599-6a40-61dc-e040-11ac0d48700d.muat.tsv	Breast-AdenoCA	1
87671312-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
4adc846a-42cb-4ebd-a954-e31eb29d7572.muat.tsv	Lymph-BNHL	8
e1df938f-1f23-4291-98ef-13db6debb796.muat.tsv	Panc-AdenoCA	12
eb9a8f12-6451-43cc-95b3-2e86cf704c96.muat.tsv	Skin-Melanoma	15
a846f5e8-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd.muat.tsv	Panc-AdenoCA	12
abbbe65c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
56425c2e-6bbf-4b20-ba07-79a526dd4603.muat.tsv	Panc-Endocrine	13
ee7b8074-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
13c7065e-6780-4571-978e-a7c13078ff50.muat.tsv	CNS-Medullo	2
5d922e48-aa70-454d-9417-c9af686feebc.muat.tsv	Ovary-AdenoCA	11
f5c8f98a-c34a-49e8-a655-d8f29487b55c.muat.tsv	Lymph-CLL	9
35553150-e4ef-4539-b220-259f2d634bd7.muat.tsv	Prost-AdenoCA	14
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e.muat.tsv	Panc-AdenoCA	12
2c2e5f87-bd22-4a5e-be71-3bcc2aefaf74.muat.tsv	CNS-PiloAstro	3
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b.muat.tsv	CNS-PiloAstro	3
4a88981e-e409-440f-9bf0-71ca1bab8b4e.muat.tsv	Panc-AdenoCA	12
0e1e628b-823a-4861-aa95-bed2fada7349.muat.tsv	CNS-Medullo	2
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109.muat.tsv	Lymph-BNHL	8
f8f9d9b8-abdd-1afb-e040-11ac0d480523.muat.tsv	Myeloid-MPN	10
074fd614-5d9c-4bcc-96ad-351aa14387e3.muat.tsv	Panc-Endocrine	13
48c33a30-557b-4ecf-8066-5b4b068b5e3a.muat.tsv	Prost-AdenoCA	14
25c99312-bf63-4654-a73a-03c3c1cd50b6.muat.tsv	Eso-AdenoCA	4
0bfd1043-8189-e3e4-e050-11ac0c4860c5.muat.tsv	Prost-AdenoCA	14
b86678f3-c9cf-4ba4-8248-3efb2a7c4884.muat.tsv	CNS-Medullo	2
13bd2b30-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
fc8130df-18fe-c74d-e040-11ac0d485df2.muat.tsv	Breast-AdenoCA	1
6c8f3dc9-21bf-4859-9599-231ac040eb7d.muat.tsv	Panc-Endocrine	13
674819dc-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
0e54cea2-d568-4a33-b9db-b698844e6ad9.muat.tsv	Stomach-AdenoCA	16
d8de6de6-4cfe-4239-9ebd-3437aa65efb2.muat.tsv	Panc-AdenoCA	12
ba5667da-7688-4931-bdb7-d65f391caf60.muat.tsv	CNS-Medullo	2
51e5a835-eb48-4640-87d0-f40f5e2bff18.muat.tsv	Kidney-RCC	6
74ec279a-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
209a9b10-7129-48fe-a899-d14ba17efe6f.muat.tsv	CNS-Medullo	2
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7.muat.tsv	Kidney-RCC	6
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567.muat.tsv	Stomach-AdenoCA	16
22578b9f-78dc-464c-9bb9-382f033283d0.muat.tsv	Lymph-BNHL	8
5650dc4e-8bce-4716-9199-cd5750d7a888.muat.tsv	Panc-AdenoCA	12
0fbd94b1-bb34-4620-841b-861a0b5e0c12.muat.tsv	Panc-AdenoCA	12
857a8354-9589-424e-98f4-98b9bfd6dcb0.muat.tsv	Panc-Endocrine	13
59bfcb53-91c1-4dce-856a-f4afc8fa6224.muat.tsv	CNS-Medullo	2
4a703d3e-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
cafe9603-a804-48fb-9217-e2d1c3c346c5.muat.tsv	Panc-AdenoCA	12
34b0c838-bf6c-4d0f-8cd2-d2928adbb539.muat.tsv	CNS-Medullo	2
c766274a-3c1e-443f-9ed4-c0e2b9c904d1.muat.tsv	Panc-Endocrine	13
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4.muat.tsv	Lymph-CLL	9
4b8943be-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
2d0e4b82-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
ac1bd179-8285-468c-ab9f-7f91151ca0f2.muat.tsv	CNS-Medullo	2
f9020478-c741-6776-e040-11ac0d481228.muat.tsv	Myeloid-MPN	10
